# https://arxiv.org/abs/2312.10033
12,-18.5,0.75,1.21e-04,0.92e-4,0.92e-4
12,-18.0,0.32,3.02e-04,2.31e-04,2.31e-04
12,-17.7,0.88,1.35e-04,1.03e-04,1.03e-04
14,-18.5,0.66,1.29e-04,1.25e-04,1.25e-04
14,-18.1,1.36,0.68e-04,0.66e-04,0.66e-04
